Average Speed-up: 98.96%
Average Speed-up Factor: 107.20x

Hydrograph H414iw: Ground Truth = 35.76s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.44x
Hydrograph H415iw: Ground Truth = 40.71s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.38x
Hydrograph H416iw: Ground Truth = 35.90s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.96x
Hydrograph H417iw: Ground Truth = 35.75s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.41x
Hydrograph H418iw: Ground Truth = 40.71s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.38x
Hydrograph H419iw: Ground Truth = 41.03s, AI Model = 0.28s, Speed-up = 99.32%, Speed-up Factor = 146.54x
Hydrograph H420iw: Ground Truth = 35.67s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.11x
Hydrograph H421iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H422iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H423iw: Ground Truth = 35.70s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.10x
Hydrograph H424iw: Ground Truth = 35.75s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.28x
Hydrograph H425iw: Ground Truth = 35.76s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.44x
Hydrograph H426iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H427iw: Ground Truth = 35.65s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 122.93x
Hydrograph H428iw: Ground Truth = 30.65s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.52x
Hydrograph H429iw: Ground Truth = 30.69s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.67x
Hydrograph H430iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H431iw: Ground Truth = 30.65s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.52x
Hydrograph H432iw: Ground Truth = 30.68s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.63x
Hydrograph H433iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H434iw: Ground Truth = 35.78s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.38x
Hydrograph H435iw: Ground Truth = 35.79s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.56x
Hydrograph H436iw: Ground Truth = 35.77s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.34x
Hydrograph H437iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H438iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H439iw: Ground Truth = 30.68s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.63x
Hydrograph H440iw: Ground Truth = 35.65s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.04x
Hydrograph H441iw: Ground Truth = 35.82s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.93x
Hydrograph H442iw: Ground Truth = 35.70s, AI Model = 0.52s, Speed-up = 98.54%, Speed-up Factor = 68.65x
Hydrograph H443iw: Ground Truth = 35.73s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.33x
Hydrograph H444iw: Ground Truth = 35.68s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.03x
Hydrograph H445iw: Ground Truth = 35.70s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.10x
Hydrograph H446iw: Ground Truth = 35.84s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.74x
Hydrograph H447iw: Ground Truth = 35.73s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.33x
Hydrograph H448iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H449iw: Ground Truth = 35.77s, AI Model = 0.30s, Speed-up = 99.16%, Speed-up Factor = 119.23x
Hydrograph H450iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H451iw: Ground Truth = 35.72s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.17x
Hydrograph H452iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H453iw: Ground Truth = 35.76s, AI Model = 0.53s, Speed-up = 98.52%, Speed-up Factor = 67.47x
Hydrograph H454iw: Ground Truth = 35.74s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.24x
Hydrograph H455iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H456iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H457iw: Ground Truth = 35.73s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.33x
Hydrograph H458iw: Ground Truth = 30.64s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.48x
Hydrograph H459iw: Ground Truth = 30.69s, AI Model = 0.29s, Speed-up = 99.06%, Speed-up Factor = 105.83x
Hydrograph H460iw: Ground Truth = 30.70s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.70x
Hydrograph H461iw: Ground Truth = 35.67s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.11x
Hydrograph H462iw: Ground Truth = 30.66s, AI Model = 0.29s, Speed-up = 99.05%, Speed-up Factor = 105.72x
Hydrograph H463iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H464iw: Ground Truth = 30.65s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.52x
Hydrograph H465iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H466iw: Ground Truth = 30.67s, AI Model = 0.29s, Speed-up = 99.05%, Speed-up Factor = 105.76x
Hydrograph H467iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H468iw: Ground Truth = 35.64s, AI Model = 0.28s, Speed-up = 99.21%, Speed-up Factor = 127.29x
Hydrograph H469iw: Ground Truth = 30.67s, AI Model = 0.28s, Speed-up = 99.09%, Speed-up Factor = 109.54x
Hydrograph H470iw: Ground Truth = 30.69s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.67x
Hydrograph H471iw: Ground Truth = 35.67s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.11x
Hydrograph H472iw: Ground Truth = 35.64s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 122.90x
Hydrograph H473iw: Ground Truth = 35.67s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.11x
Hydrograph H474iw: Ground Truth = 35.69s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.07x
Hydrograph H475iw: Ground Truth = 35.72s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.17x
Hydrograph H476iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H477iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H478iw: Ground Truth = 35.80s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.59x
Hydrograph H479iw: Ground Truth = 35.73s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.33x
Hydrograph H480iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H481iw: Ground Truth = 35.69s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.46x
Hydrograph H482iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H483iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H484iw: Ground Truth = 35.69s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.07x
Hydrograph H485iw: Ground Truth = 35.71s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.14x
Hydrograph H486iw: Ground Truth = 35.73s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.21x
Hydrograph H487iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H488iw: Ground Truth = 35.71s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.14x
Hydrograph H489iw: Ground Truth = 35.70s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.10x
Hydrograph H490iw: Ground Truth = 30.64s, AI Model = 0.28s, Speed-up = 99.09%, Speed-up Factor = 109.43x
Hydrograph H491iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H492iw: Ground Truth = 30.81s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 114.11x
Hydrograph H493iw: Ground Truth = 30.68s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.63x
Hydrograph H494iw: Ground Truth = 35.68s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.03x
Hydrograph H495iw: Ground Truth = 35.65s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 122.93x
Hydrograph H496iw: Ground Truth = 35.68s, AI Model = 0.26s, Speed-up = 99.27%, Speed-up Factor = 137.23x
Hydrograph H497iw: Ground Truth = 35.73s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.33x
Hydrograph H498iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H499iw: Ground Truth = 35.71s, AI Model = 0.26s, Speed-up = 99.27%, Speed-up Factor = 137.35x
Hydrograph H500iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
